Appliances,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Hour,DayOfWeek,Month,Is_Weekend,Avg_Indoor_Temp,Avg_Indoor_RH,Temp_Diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,rolling_mean_3,rolling_mean_6,rolling_mean_12,rolling_std_6
60,-3.06666666666667,766.0666666666668,87.3333333333333,1.33333333333333,20.3333333333333,-4.93333333333333,3,2,2,0,16.900370370370368,43.18194444444446,19.967037037037038,60.0,30.0,40.0,40.0,60.0,70.0,43.333333333333336,50.0,55.0,15.491933384836859
70,-3.0,765.95,87.0,1.5,20.5,-4.9,3,2,2,0,16.870740740740736,43.092962962962964,19.870740740740736,60.0,60.0,30.0,40.0,40.0,60.0,50.0,48.333333333333336,55.0,13.291601358259614
70,-2.93333333333333,765.8333333333329,86.6666666666667,1.66666666666667,20.666666666666696,-4.86666666666667,3,2,2,0,16.84222222222222,43.0337037037037,19.77555555555555,70.0,60.0,60.0,30.0,40.0,40.0,63.333333333333336,50.0,55.833333333333336,15.491933384836859
50,-2.86666666666667,765.716666666667,86.3333333333333,1.8333333333333297,20.8333333333333,-4.8333333333333295,3,2,2,0,16.82814814814814,43.09333333333332,19.694814814814812,70.0,70.0,60.0,60.0,30.0,40.0,66.66666666666667,55.0,57.5,16.431676725161818
70,-2.8,765.6,86.0,2.0,21.0,-4.8,4,2,2,0,16.8037037037037,43.05564814814815,19.6037037037037,50.0,70.0,70.0,60.0,60.0,30.0,63.333333333333336,56.666666666666664,55.833333333333336,15.055453054189101
50,-2.8333333333333295,765.533333333333,86.0,2.0,20.8333333333333,-4.8333333333333295,4,2,2,0,16.806666666666658,43.205185185185194,19.639999999999986,70.0,50.0,70.0,70.0,60.0,60.0,63.333333333333336,63.333333333333336,56.666666666666664,8.164965809291205
60,-2.86666666666667,765.466666666667,86.0,2.0,20.666666666666696,-4.86666666666667,4,2,2,0,16.759259259259263,43.086666666666666,19.625925925925934,50.0,70.0,50.0,70.0,70.0,60.0,56.666666666666664,61.666666666666664,55.833333333333336,9.831920802513299
60,-2.9,765.4,86.0,2.0,20.5,-4.9,4,2,2,0,16.74370370370371,43.0311111111111,19.643703703703707,60.0,50.0,70.0,50.0,70.0,70.0,60.0,61.666666666666664,55.0,9.831920802513299
60,-2.93333333333333,765.3333333333329,86.0,2.0,20.3333333333333,-4.93333333333333,4,2,2,0,16.709629629629617,43.052962962962944,19.642962962962947,60.0,60.0,50.0,70.0,50.0,70.0,56.666666666666664,60.0,55.0,8.94427191001182
70,-2.9666666666666694,765.266666666667,86.0,2.0,20.166666666666696,-4.96666666666667,4,2,2,0,16.68222222222222,43.05592592592593,19.648888888888887,60.0,60.0,60.0,50.0,70.0,50.0,60.0,58.333333333333336,56.666666666666664,7.527726527105812
40,-3.0,765.2,86.0,2.0,20.0,-5.0,5,2,2,0,16.700370370370365,43.10129629629629,19.700370370370365,70.0,60.0,60.0,60.0,50.0,70.0,63.333333333333336,61.666666666666664,59.166666666666664,7.5277265271058935
40,-3.06666666666667,765.1333333333331,86.3333333333333,2.0,20.0,-5.03333333333333,5,2,2,0,16.68629629629629,43.064074074074064,19.75296296296296,40.0,70.0,60.0,60.0,60.0,50.0,56.666666666666664,56.666666666666664,60.0,10.32795558989735
40,-3.13333333333333,765.0666666666668,86.6666666666667,2.0,20.0,-5.06666666666667,5,2,2,0,16.643333333333334,42.98722222222223,19.776666666666664,40.0,40.0,70.0,60.0,60.0,60.0,50.0,55.0,58.333333333333336,12.247448713925062
50,-3.2,765.0,87.0,2.0,20.0,-5.1,5,2,2,0,16.628518518518522,43.004814814814814,19.82851851851852,40.0,40.0,40.0,70.0,60.0,60.0,40.0,51.666666666666664,56.666666666666664,13.291601358259662
60,-3.2666666666666706,764.9333333333329,87.3333333333333,2.0,20.0,-5.133333333333329,5,2,2,0,16.59888888888889,42.936296296296284,19.86555555555556,50.0,40.0,40.0,40.0,70.0,60.0,43.333333333333336,50.0,55.0,12.649110640682325
60,-3.3333333333333295,764.866666666667,87.6666666666667,2.0,20.0,-5.16666666666667,5,2,2,0,16.558148148148142,42.918518518518525,19.89148148148147,60.0,50.0,40.0,40.0,40.0,70.0,50.0,50.0,54.166666666666664,12.649110640682325
60,-3.4,764.7999999999998,88.0,2.0,20.0,-5.2,6,2,2,0,16.549999999999997,42.94962962962963,19.949999999999996,60.0,60.0,50.0,40.0,40.0,40.0,56.666666666666664,48.333333333333336,55.0,9.83192080251305
60,-3.55,764.6833333333329,87.8333333333333,1.8333333333333297,27.3333333333333,-5.35,6,2,2,0,16.542962962962964,42.91481481481482,20.092962962962964,60.0,60.0,60.0,50.0,40.0,40.0,60.0,51.666666666666664,54.166666666666664,9.831920802513112
70,-3.7,764.5666666666668,87.6666666666667,1.66666666666667,34.66666666666669,-5.5,6,2,2,0,16.509259259259256,42.864074074074075,20.209259259259255,60.0,60.0,60.0,60.0,50.0,40.0,60.0,55.0,55.0,8.366600265354181
50,-3.85,764.45,87.5,1.5,42.0,-5.65,6,2,2,0,16.470833333333335,42.797407407407405,20.320833333333336,70.0,60.0,60.0,60.0,60.0,50.0,63.333333333333336,60.0,55.833333333333336,6.3245553203546665
70,-4.0,764.3333333333329,87.3333333333333,1.33333333333333,49.33333333333329,-5.8,6,2,2,0,16.450370370370365,42.88333333333334,20.450370370370365,50.0,70.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,6.3245553203546665
50,-4.15,764.216666666667,87.1666666666667,1.16666666666667,56.66666666666669,-5.95,6,2,2,0,16.4362962962963,42.840740740740735,20.586296296296304,70.0,50.0,70.0,60.0,60.0,60.0,63.333333333333336,61.666666666666664,55.833333333333336,7.527726527105896
70,-4.3,764.1,87.0,1.0,64.0,-6.1,7,2,2,0,16.43259259259261,42.94629629629628,20.73259259259261,50.0,70.0,50.0,70.0,60.0,60.0,56.666666666666664,60.0,54.166666666666664,8.944271910011821
60,-4.31666666666667,763.983333333333,87.6666666666667,1.0,63.83333333333329,-6.01666666666667,7,2,2,0,16.399629629629633,42.618981481481484,20.716296296296303,70.0,50.0,70.0,50.0,70.0,60.0,63.333333333333336,61.666666666666664,56.666666666666664,9.8319208025133
50,-4.3333333333333295,763.866666666667,88.3333333333333,1.0,63.66666666666669,-5.93333333333333,7,2,2,0,16.374814814814812,42.237407407407424,20.70814814814814,60.0,70.0,50.0,70.0,50.0,70.0,60.0,61.666666666666664,58.333333333333336,9.8319208025133
60,-4.35,763.75,89.0,1.0,63.5,-5.85,7,2,2,0,16.31481481481481,41.98277777777777,20.66481481481481,50.0,60.0,70.0,50.0,70.0,50.0,60.0,58.333333333333336,59.166666666666664,9.831920802513238
70,-4.36666666666667,763.6333333333331,89.6666666666667,1.0,63.33333333333329,-5.76666666666667,7,2,2,0,16.297037037037043,41.581620370370366,20.663703703703714,60.0,50.0,60.0,70.0,50.0,70.0,56.666666666666664,60.0,60.0,8.944271910011821
60,-4.383333333333329,763.516666666667,90.3333333333333,1.0,63.16666666666669,-5.68333333333333,7,2,2,0,16.268481481481476,41.223574074074065,20.651814814814806,70.0,60.0,50.0,60.0,70.0,50.0,60.0,60.0,60.833333333333336,8.944271910011821
60,-4.4,763.4,91.0,1.0,63.0,-5.6,8,2,2,0,16.277523809523817,41.11569312169312,20.67752380952382,60.0,70.0,60.0,50.0,60.0,70.0,63.333333333333336,61.666666666666664,60.833333333333336,7.527726527105897
60,-4.15,763.2999999999998,90.6666666666667,1.33333333333333,63.16666666666669,-5.41666666666667,8,2,2,0,16.27629629629629,41.0670052910053,20.426296296296293,60.0,60.0,70.0,60.0,50.0,60.0,63.333333333333336,60.0,60.833333333333336,6.324555320354668
60,-3.9,763.2,90.3333333333333,1.66666666666667,63.33333333333329,-5.23333333333333,8,2,2,0,16.312592592592598,40.89619047619047,20.212592592592596,60.0,60.0,60.0,70.0,60.0,50.0,60.0,60.0,60.833333333333336,6.324555320354668
60,-3.65,763.1,90.0,2.0,63.5,-5.05,8,2,2,0,16.328518518518514,40.88543915343915,19.978518518518513,60.0,60.0,60.0,60.0,70.0,60.0,60.0,61.666666666666664,60.0,4.082482904666451
50,-3.4,763.0,89.6666666666667,2.3333333333333295,63.66666666666669,-4.86666666666667,8,2,2,0,16.318148148148143,40.899925925925935,19.718148148148142,60.0,60.0,60.0,60.0,60.0,70.0,60.0,61.666666666666664,60.833333333333336,4.082482904666451
50,-3.15,762.9,89.3333333333333,2.66666666666667,63.83333333333329,-4.68333333333333,8,2,2,0,16.363333333333333,41.583777777777776,19.513333333333332,50.0,60.0,60.0,60.0,60.0,60.0,56.666666666666664,58.333333333333336,59.166666666666664,4.082482904666301
60,-2.9,762.7999999999998,89.0,3.0,64.0,-4.5,9,2,2,0,16.394761904761893,41.58703703703704,19.29476190476189,50.0,50.0,60.0,60.0,60.0,60.0,53.333333333333336,56.666666666666664,59.166666666666664,5.163977794965039
80,-2.55,762.6833333333329,88.0,2.66666666666667,64.1666666666667,-4.31666666666667,9,2,2,0,16.441777777777787,41.441851851851844,18.991777777777788,60.0,50.0,50.0,60.0,60.0,60.0,53.333333333333336,56.666666666666664,58.333333333333336,5.163977794965039
80,-2.2,762.5666666666668,87.0,2.3333333333333295,64.3333333333333,-4.133333333333329,9,2,2,0,16.416518518518515,41.21403703703703,18.616518518518514,80.0,60.0,50.0,50.0,60.0,60.0,63.333333333333336,60.0,60.0,10.954451150113663
30,-1.85,762.45,86.0,2.0,64.5,-3.95,9,2,2,0,16.438827160493833,41.06385185185184,18.288827160493835,80.0,80.0,60.0,50.0,50.0,60.0,73.33333333333333,63.333333333333336,62.5,13.6626010212878
80,-1.5,762.3333333333329,85.0,1.66666666666667,64.6666666666667,-3.7666666666666706,9,2,2,0,16.468845899470903,40.91377645502646,17.968845899470903,30.0,80.0,80.0,60.0,50.0,50.0,63.333333333333336,58.333333333333336,60.0,19.407902170685336
20,-1.15,762.216666666667,84.0,1.33333333333333,64.8333333333333,-3.5833333333333295,9,2,2,0,16.45519047619047,40.583835978835964,17.60519047619047,80.0,30.0,80.0,80.0,60.0,50.0,63.333333333333336,63.333333333333336,60.833333333333336,20.655911179778403
100,-0.8,762.1,83.0,1.0,65.0,-3.4,10,2,2,0,16.466084656084668,40.458624338624354,17.26608465608467,20.0,80.0,30.0,80.0,80.0,60.0,43.333333333333336,58.333333333333336,57.5,27.141603981100538
50,-0.5166666666666672,761.983333333333,81.8333333333333,1.0,57.66666666666669,-3.31666666666667,10,2,2,0,16.519166666666667,40.37207407407407,17.035833333333333,100.0,20.0,80.0,30.0,80.0,80.0,66.66666666666667,65.0,60.833333333333336,32.09361307176598
100,-0.233333333333333,761.866666666667,80.6666666666667,1.0,50.33333333333329,-3.2333333333333294,10,2,2,0,16.603796296296295,40.49210317460316,16.83712962962963,50.0,100.0,20.0,80.0,30.0,80.0,56.666666666666664,60.0,60.0,31.622776601687374
80,0.05,761.75,79.5,1.0,43.0,-3.15,10,2,2,0,16.647037037037034,40.63444444444444,16.597037037037033,100.0,50.0,100.0,20.0,80.0,30.0,83.33333333333333,63.333333333333336,63.333333333333336,35.023801430839775
60,0.333333333333333,761.6333333333331,78.3333333333333,1.0,35.66666666666669,-3.06666666666667,10,2,2,0,16.711587301587294,40.68203703703703,16.37825396825396,80.0,100.0,50.0,100.0,20.0,80.0,76.66666666666667,71.66666666666667,65.0,31.251666622228285
80,0.616666666666667,761.516666666667,77.1666666666667,1.0,28.3333333333333,-2.9833333333333294,10,2,2,0,16.775111111111112,40.73896296296297,16.158444444444445,60.0,80.0,100.0,50.0,100.0,20.0,80.0,68.33333333333333,65.83333333333333,31.251666622228264
90,0.9,761.4,76.0,1.0,21.0,-2.9,11,2,2,0,16.83962962962963,40.86851851851853,15.93962962962963,80.0,60.0,80.0,100.0,50.0,100.0,73.33333333333333,78.33333333333333,68.33333333333333,20.41241452319887
70,1.08333333333333,761.266666666667,75.3333333333333,1.16666666666667,21.3333333333333,-2.8333333333333295,11,2,2,0,16.885925925925925,40.92242592592592,15.802592592592594,90.0,80.0,60.0,80.0,100.0,50.0,76.66666666666667,76.66666666666667,70.83333333333333,18.618986725031505
50,1.26666666666667,761.1333333333331,74.6666666666667,1.33333333333333,21.666666666666696,-2.7666666666666706,11,2,2,0,16.94603174603174,40.96724867724867,15.67936507936507,70.0,90.0,80.0,60.0,80.0,100.0,80.0,80.0,70.0,14.142135623739229
60,1.45,761.0,74.0,1.5,22.0,-2.7,11,2,2,0,17.011481481481482,41.182888888888904,15.561481481481483,50.0,70.0,90.0,80.0,60.0,80.0,70.0,71.66666666666667,67.5,14.719601443887585
120,1.63333333333333,760.866666666667,73.3333333333333,1.66666666666667,22.3333333333333,-2.63333333333333,11,2,2,0,17.073703703703696,41.32521164021164,15.440370370370367,60.0,50.0,70.0,90.0,80.0,60.0,60.0,68.33333333333333,70.0,14.71960144388754
40,1.81666666666667,760.733333333333,72.6666666666667,1.8333333333333297,22.666666666666696,-2.56666666666667,11,2,2,0,17.133148148148145,41.24666666666667,15.316481481481475,120.0,60.0,50.0,70.0,90.0,80.0,76.66666666666667,78.33333333333333,73.33333333333333,24.8327740429236
90,2.0,760.6,72.0,2.0,23.0,-2.5,12,2,2,0,17.18386243386243,41.315269841269846,15.18386243386243,40.0,120.0,60.0,50.0,70.0,90.0,73.33333333333333,71.66666666666667,75.0,29.268868558024195
50,2.1,760.4166666666669,71.6666666666667,2.0,22.666666666666696,-2.4833333333333294,12,2,2,0,17.21242328042329,41.222619047619034,15.112423280423291,90.0,40.0,120.0,60.0,50.0,70.0,83.33333333333333,71.66666666666667,74.16666666666667,29.268868558024195
30,2.2,760.233333333333,71.3333333333333,2.0,22.3333333333333,-2.4666666666666694,12,2,2,0,17.26873015873016,41.09748148148148,15.068730158730162,50.0,90.0,40.0,120.0,60.0,50.0,60.0,68.33333333333333,74.16666666666667,30.60501048303849
60,2.3,760.0499999999998,71.0,2.0,22.0,-2.45,12,2,2,0,17.299185185185188,41.02107936507937,14.999185185185187,30.0,50.0,90.0,40.0,120.0,60.0,56.666666666666664,65.0,68.33333333333333,33.9116499156297
40,2.4,759.866666666667,70.6666666666667,2.0,21.666666666666696,-2.43333333333333,12,2,2,0,17.338253968253966,40.96790476190476,14.938253968253965,60.0,30.0,50.0,90.0,40.0,120.0,46.666666666666664,65.0,66.66666666666667,33.9116499156297
50,2.5,759.6833333333329,70.3333333333333,2.0,21.3333333333333,-2.41666666666667,12,2,2,0,17.376592592592587,40.8052275132275,14.876592592592587,40.0,60.0,30.0,50.0,90.0,40.0,43.333333333333336,51.666666666666664,65.0,21.369760566438018
60,2.6,759.5,70.0,2.0,21.0,-2.4,13,2,2,0,17.41026455026454,40.5158201058201,14.81026455026454,50.0,40.0,60.0,30.0,50.0,90.0,50.0,53.333333333333336,62.5,20.655911179778297
50,2.7333333333333294,759.3333333333329,69.5,1.8333333333333297,21.666666666666696,-2.36666666666667,13,2,2,0,17.428888888888892,40.193373015873014,14.695555555555563,60.0,50.0,40.0,60.0,30.0,50.0,50.0,48.333333333333336,60.0,11.690451944509585
60,2.86666666666667,759.1666666666669,69.0,1.66666666666667,22.3333333333333,-2.3333333333333295,13,2,2,0,17.47925925925927,39.847666666666655,14.612592592592598,50.0,60.0,50.0,40.0,60.0,30.0,53.333333333333336,48.333333333333336,58.333333333333336,11.690451944509585
80,3.0,759.0,68.5,1.5,23.0,-2.3,13,2,2,0,17.53190476190476,39.67066137566137,14.531904761904759,60.0,50.0,60.0,50.0,40.0,60.0,56.666666666666664,53.333333333333336,59.166666666666664,8.16496580929094
100,3.13333333333333,758.8333333333329,68.0,1.33333333333333,23.666666666666696,-2.2666666666666706,13,2,2,0,17.599259259259256,39.53934391534392,14.465925925925927,80.0,60.0,50.0,60.0,50.0,40.0,63.333333333333336,56.666666666666664,60.833333333333336,13.662601021287692
100,3.2666666666666706,758.6666666666669,67.5,1.16666666666667,24.3333333333333,-2.2333333333333294,13,2,2,0,17.662962962962965,39.28156084656084,14.396296296296294,100.0,80.0,60.0,50.0,60.0,50.0,80.0,66.66666666666667,59.166666666666664,19.663841605009328
90,3.4,758.5,67.0,1.0,25.0,-2.2,14,2,2,0,17.70195767195767,39.12648677248678,14.301957671957668,100.0,100.0,80.0,60.0,50.0,60.0,93.33333333333333,75.0,64.16666666666667,21.679483388684165
100,3.4833333333333294,758.366666666667,67.0,1.16666666666667,24.3333333333333,-2.13333333333333,14,2,2,0,17.745555555555548,39.03950264550263,14.262222222222219,90.0,100.0,100.0,80.0,60.0,50.0,96.66666666666667,80.0,64.16666666666667,20.976176963408623
100,3.56666666666667,758.233333333333,67.0,1.33333333333333,23.666666666666696,-2.06666666666667,14,2,2,0,17.80740740740741,39.03082539682541,14.24074074074074,100.0,90.0,100.0,100.0,80.0,60.0,96.66666666666667,88.33333333333333,68.33333333333333,16.020819787604648
50,3.65,758.1,67.0,1.5,23.0,-2.0,14,2,2,0,17.870899470899477,38.95391534391534,14.220899470899477,100.0,100.0,90.0,100.0,100.0,80.0,96.66666666666667,95.0,74.16666666666667,8.366600265355133
50,3.7333333333333294,757.966666666667,67.0,1.66666666666667,22.3333333333333,-1.93333333333333,14,2,2,0,17.921851851851855,38.872386243386245,14.188518518518526,50.0,100.0,100.0,90.0,100.0,100.0,83.33333333333333,90.0,73.33333333333333,20.000000000005965
40,3.8166666666666704,757.8333333333329,67.0,1.8333333333333297,21.666666666666696,-1.86666666666667,14,2,2,0,17.964126984127002,38.7539470899471,14.147460317460332,50.0,50.0,100.0,100.0,90.0,100.0,66.66666666666667,81.66666666666667,74.16666666666667,24.832774042923635
50,3.9,757.7,67.0,2.0,21.0,-1.8,15,2,2,0,18.022222222222222,38.675555555555555,14.122222222222222,40.0,50.0,50.0,100.0,100.0,90.0,46.666666666666664,71.66666666666667,73.33333333333333,27.868739954775457
60,3.75,757.6333333333331,68.0,2.0,21.166666666666696,-1.73333333333333,15,2,2,0,18.042222222222218,38.4558201058201,14.292222222222218,50.0,40.0,50.0,50.0,100.0,100.0,46.666666666666664,65.0,72.5,27.386127875262478
50,3.6,757.5666666666668,69.0,2.0,21.3333333333333,-1.66666666666667,15,2,2,0,18.08,38.25066666666667,14.479999999999999,60.0,50.0,40.0,50.0,50.0,100.0,50.0,58.333333333333336,73.33333333333333,21.369760566438092
60,3.45,757.5,70.0,2.0,21.5,-1.6,15,2,2,0,18.10518518518519,38.18296296296295,14.65518518518519,50.0,60.0,50.0,40.0,50.0,50.0,53.333333333333336,50.0,72.5,6.324555320354339
60,3.3,757.4333333333329,71.0,2.0,21.666666666666696,-1.53333333333333,15,2,2,0,18.105925925925924,38.160338624338614,14.805925925925923,60.0,50.0,60.0,50.0,40.0,50.0,56.666666666666664,51.666666666666664,70.83333333333333,7.527726527105628
60,3.15,757.366666666667,72.0,2.0,21.8333333333333,-1.46666666666667,15,2,2,0,18.12380952380952,38.077619047619045,14.97380952380952,60.0,60.0,50.0,60.0,50.0,40.0,56.666666666666664,53.333333333333336,67.5,8.164965809290964
60,3.0,757.2999999999998,73.0,2.0,22.0,-1.4,16,2,2,0,18.1190343915344,37.985522486772474,15.119034391534399,60.0,60.0,60.0,50.0,60.0,50.0,60.0,56.666666666666664,64.16666666666667,5.163977794965028
50,2.93333333333333,757.216666666667,73.6666666666667,2.16666666666667,21.8333333333333,-1.35,16,2,2,0,18.086666666666666,37.87518518518519,15.153333333333336,60.0,60.0,60.0,60.0,50.0,60.0,60.0,58.333333333333336,61.666666666666664,4.0824829046663
70,2.86666666666667,757.1333333333331,74.3333333333333,2.3333333333333295,21.666666666666696,-1.3,16,2,2,0,18.04947089947089,37.810634920634925,15.18280423280422,50.0,60.0,60.0,60.0,60.0,50.0,56.666666666666664,56.666666666666664,57.5,5.163977794965028
90,2.8,757.0499999999998,75.0,2.5,21.5,-1.25,16,2,2,0,18.01266666666667,37.77214814814815,15.21266666666667,70.0,50.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,6.324555320354675
100,2.7333333333333294,756.966666666667,75.6666666666667,2.66666666666667,21.3333333333333,-1.2,16,2,2,0,17.95361111111111,37.77580687830688,15.22027777777778,90.0,70.0,50.0,60.0,60.0,60.0,70.0,65.0,58.333333333333336,13.784048752098517
100,2.66666666666667,756.8833333333331,76.3333333333333,2.8333333333333295,21.166666666666696,-1.15,16,2,2,0,17.91842592592592,37.87624074074073,15.25175925925925,100.0,90.0,70.0,50.0,60.0,60.0,86.66666666666667,71.66666666666667,62.5,19.407902170685478
100,2.6,756.7999999999998,77.0,3.0,21.0,-1.1,17,2,2,0,17.902010582010586,38.008253968253975,15.302010582010587,100.0,100.0,90.0,70.0,50.0,60.0,96.66666666666667,78.33333333333333,67.5,21.369760566438284
80,2.43333333333333,756.733333333333,78.1666666666667,2.8333333333333295,28.166666666666696,-1.05,17,2,2,0,17.878148148148153,38.09688888888889,15.444814814814823,100.0,100.0,100.0,90.0,70.0,50.0,100.0,85.0,71.66666666666667,20.736441353333426
70,2.2666666666666706,756.6666666666669,79.3333333333333,2.66666666666667,35.3333333333333,-1.0,17,2,2,0,17.828783068783068,38.20095238095238,15.562116402116397,80.0,100.0,100.0,100.0,90.0,70.0,93.33333333333333,90.0,73.33333333333333,12.64911064068295
70,2.1,756.6,80.5,2.5,42.5,-0.95,17,2,2,0,17.79611111111111,38.300648148148156,15.69611111111111,70.0,80.0,100.0,100.0,100.0,90.0,83.33333333333333,90.0,75.0,12.64911064068295
70,1.93333333333333,756.533333333333,81.6666666666667,2.3333333333333295,49.66666666666669,-0.9,17,2,2,0,17.74407407407407,38.36983597883598,15.81074074074074,70.0,70.0,80.0,100.0,100.0,100.0,73.33333333333333,86.66666666666667,75.83333333333333,15.0554530541895
80,1.76666666666667,756.466666666667,82.8333333333333,2.16666666666667,56.83333333333329,-0.85,17,2,2,0,17.689576719576714,38.435809523809525,15.922910052910044,70.0,70.0,70.0,80.0,100.0,100.0,70.0,81.66666666666667,76.66666666666667,14.719601443887738
